Data_Type,Solution_ID,Capacity_kW,Total_Investment_EUR,ROI_Percent,Annual_Energy_kWh,Net_Import_Reduction_kWh,Pareto_Optimal,Rank_Position,Selection_Date,Element_ID,Glass_Type,Glass_Area_m2,Element_Cost_EUR,Orientation,Azimuth_Degrees,Building_Level,Family_Type,Window_Width_m,Window_Height_m,Efficiency_Percent,Note
BIPV_Element,,,,,2753.4538749999997,,,,,377835,Standard,14.51,5920.08,South,174.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,377836,Standard,13.43,5479.44,South,174.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,377839,Standard,13.43,5479.44,South,174.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,377840,Standard,14.51,5920.08,South,174.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,377841,Standard,13.43,5479.44,South,174.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,377844,Standard,13.43,5479.44,South,174.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,377845,Standard,14.51,5920.08,South,174.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378073,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378074,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378078,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378079,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378083,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378084,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378088,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378089,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378093,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378094,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378098,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378099,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378103,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378104,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378108,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378109,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378113,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378114,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378118,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,378119,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378216,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378217,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378218,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378219,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378220,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378221,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378222,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378223,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378224,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378225,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378226,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378227,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378228,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378229,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378230,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378231,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378232,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378233,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378234,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378235,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378236,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378237,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378238,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378239,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378240,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378311,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378312,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378313,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378314,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378315,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378316,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378317,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378318,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378319,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378320,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378321,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378322,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378323,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378324,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378325,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378326,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378327,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378328,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378329,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378330,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378331,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378332,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378333,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378334,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378335,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378424,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378425,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378426,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378427,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378428,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378429,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378430,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378431,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378432,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378433,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378434,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378435,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378436,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378437,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378438,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378439,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378440,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378441,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378442,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378443,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378444,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378445,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,378446,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,378447,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,378448,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378507,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378508,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378509,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378510,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378511,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378512,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378513,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378514,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378515,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378516,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378517,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378518,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378519,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378520,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378521,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378522,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378523,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378524,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378525,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378526,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378527,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378528,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,378529,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,378530,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,378531,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383539,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383540,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383541,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383542,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,383543,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383544,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383545,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383546,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383547,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,383548,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383549,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383550,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383551,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383552,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,383553,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383554,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383555,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383556,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383557,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,383558,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383559,Standard,13.43,5479.44,East,84.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383560,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,241.86562999999998,,,,,383561,Standard,2.06,840.4799999999999,West,264.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1871.7995349999999,,,,,383562,Standard,13.43,5479.44,East,84.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2022.3239949999997,,,,,383563,Standard,14.51,5920.08,East,84.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383604,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383605,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383606,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383607,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,383608,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383609,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383610,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383611,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383612,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,383613,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383614,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383615,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383616,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383617,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,383618,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383619,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383620,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383621,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
